,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-raw-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
4492,自,修,自修,自修,6.0,10.0,98698.0,7799.0,10.0,5,0.0,0.0,0.0
4493,自,娱,自娛,自娱,6.0,10.0,98698.0,925.0,37.0,5,0.0,0.0,0.0
4494,自,动,自動,自动,6.0,11.0,98698.0,49274.0,874.0,5,0.0,0.0,0.0
4495,自,强,自強,自强,6.0,11.0,98698.0,15755.0,13.0,5,0.0,0.0,0.0
4496,自,从,自從,自从,6.0,11.0,98698.0,69789.0,2494.0,5,0.0,0.0,0.0
4497,自,杀,自殺,自杀,6.0,11.0,98698.0,47122.0,2969.0,5,0.0,0.0,0.0
4498,自,组,自組,自组,6.0,11.0,98698.0,11486.0,,5,0.0,0.0,0.0
4500,自,创,自創,自创,6.0,12.0,98698.0,4667.0,,5,0.0,0.0,0.0
4501,自,尊,自尊,自尊,6.0,12.0,98698.0,4525.0,275.0,5,0.0,0.0,0.0
4503,自,费,自費,自费,6.0,12.0,98698.0,12016.0,6.0,5,0.0,0.0,0.0
4504,自,量,自量,自量,6.0,12.0,98698.0,12973.0,,5,0.0,0.0,0.0
4505,自,傲,自傲,自傲,6.0,13.0,98698.0,2748.0,27.0,5,0.0,0.0,0.0
4506,自,传,自傳,自传,6.0,13.0,98698.0,13084.0,112.0,5,0.0,0.0,0.0
4507,自,爱,自愛,自爱,6.0,13.0,98698.0,65256.0,24.0,5,0.0,0.0,0.0
4508,自,诩,自詡,自诩,6.0,13.0,98698.0,19.0,19.0,5,0.0,0.0,0.0
4509,自,夸,自誇,自夸,6.0,13.0,98698.0,1406.0,25.0,5,0.0,0.0,0.0
4510,自,满,自滿,自满,6.0,14.0,98698.0,11463.0,20.0,5,0.0,0.0,0.0
4511,自,尽,自盡,自尽,6.0,14.0,98698.0,15462.0,68.0,5,0.0,0.0,0.0
4512,自,称,自稱,自称,6.0,14.0,98698.0,6188.0,265.0,5,0.0,0.0,0.0
4513,自,制,自製,自制,6.0,14.0,98698.0,16519.0,175.0,5,0.0,0.0,0.0
4514,自,认,自認,自认,6.0,14.0,98698.0,54322.0,,5,0.0,0.0,0.0
4515,自,豪,自豪,自豪,6.0,14.0,98698.0,2507.0,1068.0,5,0.0,0.0,0.0
4516,自,慰,自慰,自慰,6.0,15.0,98698.0,1344.0,5.0,5,0.0,0.0,0.0
4517,自,卫,自衛,自卫,6.0,15.0,98698.0,7327.0,279.0,5,0.0,0.0,0.0
4518,自,学,自學,自学,6.0,16.0,98698.0,41964.0,36.0,5,0.0,0.0,0.0
4519,自,燃,自燃,自燃,6.0,16.0,98698.0,1719.0,54.0,5,0.0,0.0,0.0
4520,自,缢,自縊,自缢,6.0,16.0,98698.0,2.0,1.0,5,0.0,0.0,0.0
4521,自,选,自選,自选,6.0,16.0,98698.0,25419.0,13.0,5,0.0,0.0,0.0
4522,自,愿,自願,自愿,6.0,19.0,98698.0,17132.0,617.0,5,0.0,0.0,0.0
4523,自,觉,自覺,自觉,6.0,20.0,98698.0,81155.0,84.0,5,0.0,0.0,0.0
4524,至,今,至今,至今,6.0,4.0,18394.0,44976.0,451.0,22,0.0,0.0,0.0
4525,至,少,至少,至少,6.0,4.0,18394.0,28266.0,6750.0,22,0.0,0.0,0.0
4526,至,多,至多,至多,6.0,6.0,18394.0,104049.0,11.0,22,0.0,0.0,0.0
4527,至,此,至此,至此,6.0,6.0,18394.0,28050.0,92.0,22,0.0,0.0,0.0
4528,至,于,至於,至于,6.0,8.0,18394.0,45429.0,735.0,22,0.0,0.0,0.0
4529,至,尊,至尊,至尊,6.0,12.0,18394.0,4525.0,,22,0.0,0.0,0.0
4530,至,诚,至誠,至诚,6.0,13.0,18394.0,3699.0,,22,0.0,0.0,0.0
4531,至,亲,至親,至亲,6.0,16.0,18394.0,42501.0,17.0,22,0.0,0.0,0.0
4532,臼,齿,臼齒,臼齿,6.0,15.0,85.0,1572.0,22.0,11,0.0,0.0,0.0
4533,舌,尖,舌尖,舌尖,6.0,6.0,1482.0,2358.0,19.0,3,0.0,0.0,0.0
4534,舌,苔,舌苔,舌苔,6.0,9.0,1482.0,270.0,2.0,3,0.0,0.0,0.0
4535,舌,战,舌戰,舌战,6.0,16.0,1482.0,18511.0,4.0,3,0.0,0.0,0.0
4536,舌,头,舌頭,舌头,6.0,16.0,1482.0,49069.0,672.0,3,0.0,0.0,0.0
4537,色,盲,色盲,色盲,6.0,8.0,21624.0,662.0,12.0,6,0.0,0.0,0.0
4538,色,相,色相,色相,6.0,9.0,21624.0,47856.0,15.0,6,0.0,0.0,0.0
4540,色,纸,色紙,色纸,6.0,10.0,21624.0,5221.0,6.0,6,0.0,0.0,0.0
4542,色,彩,色彩,色彩,6.0,11.0,21624.0,5381.0,225.0,6,0.0,0.0,0.0
4543,色,情,色情,色情,6.0,11.0,21624.0,69279.0,675.0,6,0.0,0.0,0.0
4544,色,欲,色慾,色欲,6.0,15.0,21624.0,2515.0,,6,0.0,0.0,0.0
4545,色,调,色調,色调,6.0,15.0,21624.0,14539.0,27.0,6,0.0,0.0,0.0
4546,色,泽,色澤,色泽,6.0,16.0,21624.0,1733.0,41.0,6,0.0,0.0,0.0
4547,血,仇,血仇,血仇,6.0,4.0,14874.0,2085.0,5.0,2,0.0,0.0,0.0
4548,血,水,血水,血水,6.0,4.0,14874.0,21793.0,7.0,2,0.0,0.0,0.0
4549,血,印,血印,血印,6.0,6.0,14874.0,6629.0,2.0,2,0.0,0.0,0.0
4550,血,汗,血汗,血汗,6.0,6.0,14874.0,1537.0,42.0,2,0.0,0.0,0.0
4551,血,性,血性,血性,6.0,8.0,14874.0,28102.0,39.0,2,0.0,0.0,0.0
4552,血,泊,血泊,血泊,6.0,8.0,14874.0,334.0,50.0,2,0.0,0.0,0.0
4553,血,型,血型,血型,6.0,9.0,14874.0,7502.0,174.0,2,0.0,0.0,0.0
4554,血,红,血紅,血红,6.0,9.0,14874.0,7485.0,16.0,2,0.0,0.0,0.0
4555,血,库,血庫,血库,6.0,10.0,14874.0,4752.0,17.0,2,0.0,0.0,0.0
4556,血,书,血書,血书,6.0,10.0,14874.0,13360.0,3.0,2,0.0,0.0,0.0
4557,血,案,血案,血案,6.0,10.0,14874.0,23014.0,29.0,2,0.0,0.0,0.0
4558,血,脉,血脈,血脉,6.0,10.0,14874.0,1757.0,65.0,2,0.0,0.0,0.0
4559,血,液,血液,血液,6.0,11.0,14874.0,2872.0,1182.0,2,0.0,0.0,0.0
4560,血,泪,血淚,血泪,6.0,11.0,14874.0,1268.0,10.0,2,0.0,0.0,0.0
4561,血,清,血清,血清,6.0,11.0,14874.0,21660.0,135.0,2,0.0,0.0,0.0
4562,血,痕,血痕,血痕,6.0,11.0,14874.0,2316.0,7.0,2,0.0,0.0,0.0
4563,血,统,血統,血统,6.0,11.0,14874.0,13355.0,316.0,2,0.0,0.0,0.0
4564,血,丝,血絲,血丝,6.0,12.0,14874.0,6698.0,9.0,2,0.0,0.0,0.0
4565,血,债,血債,血债,6.0,13.0,14874.0,1180.0,81.0,2,0.0,0.0,0.0
4566,血,腥,血腥,血腥,6.0,13.0,14874.0,372.0,274.0,2,0.0,0.0,0.0
4567,血,迹,血跡,血迹,6.0,13.0,14874.0,5466.0,793.0,2,0.0,0.0,0.0
4568,血,滴,血滴,血滴,6.0,14.0,14874.0,1091.0,,2,0.0,0.0,0.0
4569,血,管,血管,血管,6.0,14.0,14874.0,29106.0,316.0,2,0.0,0.0,0.0
4570,血,浆,血漿,血浆,6.0,15.0,14874.0,708.0,51.0,2,0.0,0.0,0.0
4571,血,缘,血緣,血缘,6.0,15.0,14874.0,1650.0,134.0,2,0.0,0.0,0.0
4572,血,战,血戰,血战,6.0,16.0,14874.0,18511.0,25.0,2,0.0,0.0,0.0
4573,血,糖,血糖,血糖,6.0,16.0,14874.0,4066.0,63.0,2,0.0,0.0,0.0
4574,血,压,血壓,血压,6.0,17.0,14874.0,6483.0,389.0,2,0.0,0.0,0.0
4575,血,癌,血癌,血癌,6.0,17.0,14874.0,1610.0,4.0,2,0.0,0.0,0.0
4576,行,人,行人,行人,6.0,2.0,73109.0,373292.0,66.0,5,0.0,0.0,0.0
4577,行,乞,行乞,行乞,6.0,3.0,73109.0,436.0,6.0,5,0.0,0.0,0.0
4578,行,凶,行凶,行凶,6.0,4.0,73109.0,6967.0,106.0,5,0.0,0.0,0.0
4579,行,凶,行兇,行凶,6.0,6.0,73109.0,6967.0,106.0,5,0.0,0.0,0.0
4580,行,列,行列,行列,6.0,6.0,73109.0,4646.0,116.0,5,0.0,0.0,0.0
4581,行,劫,行劫,行劫,6.0,7.0,73109.0,3238.0,1.0,5,0.0,0.0,0.0
4582,行,李,行李,行李,6.0,7.0,73109.0,2910.0,977.0,5,0.0,0.0,0.0
4583,行,走,行走,行走,6.0,7.0,73109.0,82765.0,191.0,5,0.0,0.0,0.0
4584,行,车,行車,行车,6.0,7.0,73109.0,55587.0,39.0,5,0.0,0.0,0.0
4585,行,事,行事,行事,6.0,8.0,73109.0,179716.0,635.0,5,0.0,0.0,0.0
4586,行,使,行使,行使,6.0,8.0,73109.0,16913.0,115.0,5,0.0,0.0,0.0
4587,行,刺,行刺,行刺,6.0,8.0,73109.0,4820.0,18.0,5,0.0,0.0,0.0
4588,行,政,行政,行政,6.0,9.0,73109.0,8186.0,238.0,5,0.0,0.0,0.0
4589,行,星,行星,行星,6.0,9.0,73109.0,20974.0,346.0,5,0.0,0.0,0.0
4590,行,为,行為,行为,6.0,9.0,73109.0,249231.0,3396.0,5,0.0,0.0,0.0
4591,行,军,行軍,行军,6.0,9.0,73109.0,15516.0,74.0,5,0.0,0.0,0.0
4592,行,家,行家,行家,6.0,10.0,73109.0,112387.0,107.0,5,0.0,0.0,0.0
4593,行,径,行徑,行径,6.0,10.0,73109.0,1475.0,97.0,5,0.0,0.0,0.0
4594,行,书,行書,行书,6.0,10.0,73109.0,13360.0,,5,0.0,0.0,0.0
4595,行,动,行動,行动,6.0,11.0,73109.0,49274.0,6405.0,5,0.0,0.0,0.0
4596,行,情,行情,行情,6.0,11.0,73109.0,69279.0,40.0,5,0.0,0.0,0.0
4597,行,规,行規,行规,6.0,11.0,73109.0,7030.0,14.0,5,0.0,0.0,0.0
4598,行,货,行貨,行货,6.0,11.0,73109.0,5929.0,,5,0.0,0.0,0.0
4599,行,善,行善,行善,6.0,12.0,73109.0,5091.0,40.0,5,0.0,0.0,0.0
4600,行,程,行程,行程,6.0,12.0,73109.0,10184.0,296.0,5,0.0,0.0,0.0
4601,行,距,行距,行距,6.0,12.0,73109.0,1821.0,,5,0.0,0.0,0.0
4602,行,业,行業,行业,6.0,13.0,73109.0,13928.0,475.0,5,0.0,0.0,0.0
4604,行,装,行裝,行装,6.0,13.0,73109.0,17633.0,30.0,5,0.0,0.0,0.0
4605,行,贿,行賄,行贿,6.0,13.0,73109.0,599.0,103.0,5,0.0,0.0,0.0
4606,行,销,行銷,行销,6.0,15.0,73109.0,3241.0,12.0,5,0.0,0.0,0.0
4607,行,驶,行駛,行驶,6.0,15.0,73109.0,1795.0,219.0,5,0.0,0.0,0.0
4608,行,礼,行禮,行礼,6.0,18.0,73109.0,14769.0,48.0,5,0.0,0.0,0.0
4609,行,踪,行蹤,行踪,6.0,18.0,73109.0,7876.0,310.0,5,0.0,0.0,0.0
4610,行,医,行醫,行医,6.0,18.0,73109.0,26637.0,97.0,5,0.0,0.0,0.0
4611,行,骗,行騙,行骗,6.0,19.0,73109.0,7521.0,35.0,5,0.0,0.0,0.0
4612,衣,扣,衣扣,衣扣,6.0,6.0,14941.0,1912.0,3.0,10,0.0,0.0,0.0
4613,衣,服,衣服,衣服,6.0,8.0,14941.0,24279.0,8130.0,10,0.0,0.0,0.0
4614,衣,物,衣物,衣物,6.0,8.0,14941.0,30079.0,120.0,10,0.0,0.0,0.0
4615,衣,架,衣架,衣架,6.0,9.0,14941.0,8023.0,54.0,10,0.0,0.0,0.0
4616,衣,料,衣料,衣料,6.0,10.0,14941.0,8527.0,21.0,10,0.0,0.0,0.0
4617,衣,着,衣着,衣着,6.0,12.0,14941.0,117476.0,120.0,10,0.0,0.0,0.0
4618,衣,钵,衣缽,衣钵,6.0,11.0,14941.0,49.0,9.0,10,0.0,0.0,0.0
4619,衣,袋,衣袋,衣袋,6.0,11.0,14941.0,5787.0,13.0,10,0.0,0.0,0.0
4620,衣,袖,衣袖,衣袖,6.0,10.0,14941.0,1162.0,16.0,10,0.0,0.0,0.0
4621,衣,着,衣著,衣着,6.0,12.0,14941.0,117476.0,120.0,10,0.0,0.0,0.0
4622,衣,钵,衣鉢,衣钵,6.0,13.0,14941.0,49.0,9.0,10,0.0,0.0,0.0
4623,衣,饰,衣飾,衣饰,6.0,13.0,14941.0,1873.0,8.0,10,0.0,0.0,0.0
4624,衣,裳,衣裳,衣裳,6.0,14.0,14941.0,50.0,19.0,10,0.0,0.0,0.0
4625,衣,领,衣領,衣领,6.0,14.0,14941.0,8170.0,53.0,10,0.0,0.0,0.0
4626,衣,履,衣履,衣履,6.0,15.0,14941.0,410.0,,10,0.0,0.0,0.0
4627,衣,箱,衣箱,衣箱,6.0,15.0,14941.0,5936.0,4.0,10,0.0,0.0,0.0
4629,衣,橱,衣櫥,衣橱,6.0,19.0,14941.0,719.0,237.0,10,0.0,0.0,0.0
4630,衣,襟,衣襟,衣襟,6.0,18.0,14941.0,39.0,2.0,10,0.0,0.0,0.0
4631,西,人,西人,西人,6.0,2.0,59024.0,373292.0,30.0,24,0.0,0.0,0.0
4632,西,方,西方,西方,6.0,4.0,59024.0,52743.0,257.0,24,0.0,0.0,0.0
4633,西,北,西北,西北,6.0,5.0,59024.0,3768.0,189.0,24,0.0,0.0,0.0
4635,西,式,西式,西式,6.0,6.0,59024.0,12142.0,10.0,24,0.0,0.0,0.0
4636,西,岸,西岸,西岸,6.0,8.0,59024.0,1693.0,57.0,24,0.0,0.0,0.0
4637,西,征,西征,西征,6.0,8.0,59024.0,2504.0,,24,0.0,0.0,0.0
4638,西,服,西服,西服,6.0,8.0,59024.0,24279.0,174.0,24,0.0,0.0,0.0
4639,西,洋,西洋,西洋,6.0,9.0,59024.0,2225.0,46.0,24,0.0,0.0,0.0
4640,西,面,西面,西面,6.0,9.0,59024.0,67015.0,69.0,24,0.0,0.0,0.0
4641,西,风,西風,西风,6.0,9.0,59024.0,13301.0,14.0,24,0.0,0.0,0.0
4642,西,域,西域,西域,6.0,11.0,59024.0,2003.0,3.0,24,0.0,0.0,0.0
4643,西,部,西部,西部,6.0,11.0,59024.0,34796.0,499.0,24,0.0,0.0,0.0
4644,西,装,西裝,西装,6.0,13.0,59024.0,17633.0,576.0,24,0.0,0.0,0.0
4645,西,乐,西樂,西乐,6.0,15.0,59024.0,26456.0,8.0,24,0.0,0.0,0.0
4646,西,历,西曆,西历,6.0,16.0,59024.0,8856.0,,24,0.0,0.0,0.0
4647,西,餐,西餐,西餐,6.0,16.0,59024.0,10547.0,7.0,24,0.0,0.0,0.0
4648,西,医,西醫,西医,6.0,18.0,59024.0,26637.0,12.0,24,0.0,0.0,0.0
4649,西,药,西藥,西药,6.0,19.0,59024.0,11037.0,2.0,24,0.0,0.0,0.0
4650,西,边,西邊,西边,6.0,19.0,59024.0,30972.0,156.0,24,0.0,0.0,0.0
4652,串,连,串連,串连,7.0,11.0,699.0,11517.0,4.0,1,0.0,0.0,0.0
4653,串,演,串演,串演,7.0,14.0,699.0,23373.0,1.0,1,0.0,0.0,0.0
4654,串,联,串聯,串联,7.0,17.0,699.0,14117.0,10.0,1,0.0,0.0,0.0
4655,串,骗,串騙,串骗,7.0,19.0,699.0,7521.0,,1,0.0,0.0,0.0
4656,伯,父,伯父,伯父,7.0,4.0,6525.0,22065.0,39.0,15,0.0,0.0,0.0
4657,伯,兄,伯兄,伯兄,7.0,5.0,6525.0,14373.0,,15,0.0,0.0,0.0
4658,伯,母,伯母,伯母,7.0,5.0,6525.0,15556.0,49.0,15,0.0,0.0,0.0
4659,伯,伯,伯伯,伯伯,7.0,7.0,6525.0,6525.0,25.0,15,0.0,0.0,0.0
4660,伯,乐,伯樂,伯乐,7.0,15.0,6525.0,26456.0,17.0,15,0.0,0.0,0.0
4661,伯,爵,伯爵,伯爵,7.0,17.0,6525.0,2690.0,425.0,15,0.0,0.0,0.0
4662,估,定,估定,估定,7.0,8.0,2862.0,81657.0,,11,0.0,0.0,0.0
4663,估,计,估計,估计,7.0,9.0,2862.0,34589.0,1748.0,11,0.0,0.0,0.0
4664,估,量,估量,估量,7.0,12.0,2862.0,12973.0,23.0,11,0.0,0.0,0.0
4665,估,算,估算,估算,7.0,14.0,2862.0,28149.0,41.0,11,0.0,0.0,0.0
4666,估,价,估價,估价,7.0,15.0,2862.0,8767.0,51.0,11,0.0,0.0,0.0
4667,伴,侣,伴侶,伴侣,7.0,9.0,4854.0,886.0,458.0,7,0.0,0.0,0.0
4668,伴,奏,伴奏,伴奏,7.0,9.0,4854.0,2153.0,113.0,7,0.0,0.0,0.0
4669,伴,娘,伴娘,伴娘,7.0,10.0,4854.0,9115.0,239.0,7,0.0,0.0,0.0
4670,伴,唱,伴唱,伴唱,7.0,11.0,4854.0,11922.0,37.0,7,0.0,0.0,0.0
4671,伴,舞,伴舞,伴舞,7.0,14.0,4854.0,22832.0,29.0,7,0.0,0.0,0.0
4672,伴,随,伴隨,伴随,7.0,16.0,4854.0,12248.0,223.0,7,0.0,0.0,0.0
4673,伶,俐,伶俐,伶俐,7.0,9.0,169.0,57.0,30.0,19,0.0,0.0,0.0
4674,伸,入,伸入,伸入,7.0,2.0,1794.0,24269.0,,10,0.0,0.0,0.0
4675,伸,手,伸手,伸手,7.0,4.0,1794.0,75608.0,155.0,10,0.0,0.0,0.0
4676,伸,出,伸出,伸出,7.0,5.0,1794.0,129404.0,237.0,10,0.0,0.0,0.0
4677,伸,延,伸延,伸延,7.0,8.0,1794.0,1821.0,,10,0.0,0.0,0.0
4678,伸,直,伸直,伸直,7.0,8.0,1794.0,46163.0,56.0,10,0.0,0.0,0.0
4679,伸,长,伸長,伸长,7.0,8.0,1794.0,42596.0,27.0,10,0.0,0.0,0.0
4680,伸,冤,伸冤,伸冤,7.0,10.0,1794.0,322.0,1.0,10,0.0,0.0,0.0
4681,伸,展,伸展,伸展,7.0,10.0,1794.0,8372.0,191.0,10,0.0,0.0,0.0
4682,伸,张,伸張,伸张,7.0,11.0,1794.0,18739.0,130.0,10,0.0,0.0,0.0
4683,伸,腰,伸腰,伸腰,7.0,13.0,1794.0,1198.0,1.0,10,0.0,0.0,0.0
4684,伸,腿,伸腿,伸腿,7.0,14.0,1794.0,4983.0,11.0,10,0.0,0.0,0.0
4685,伸,缩,伸縮,伸缩,7.0,17.0,1794.0,1736.0,23.0,10,0.0,0.0,0.0
4686,伺,候,伺候,伺候,7.0,10.0,198.0,58337.0,138.0,11,0.0,0.0,0.0
4687,伺,机,伺機,伺机,7.0,16.0,198.0,48902.0,43.0,11,0.0,0.0,0.0
4688,似,乎,似乎,似乎,7.0,5.0,7493.0,11683.0,3157.0,11,0.0,0.0,0.0
4689,似,的,似的,似的,7.0,8.0,7493.0,1762079.0,1827.0,11,0.0,0.0,0.0
4690,似,是,似是,似是,7.0,9.0,7493.0,1172098.0,,11,0.0,0.0,0.0
4691,但,凡,但凡,但凡,7.0,3.0,122236.0,1875.0,10.0,10,0.0,0.0,0.0
4692,但,是,但是,但是,7.0,9.0,122236.0,1172098.0,52718.0,10,0.0,0.0,0.0
4693,但,愿,但願,但愿,7.0,19.0,122236.0,17132.0,883.0,10,0.0,0.0,0.0
4694,伫,立,佇立,伫立,7.0,5.0,5.0,10194.0,5.0,,0.0,0.0,0.0
4695,布,局,佈局,布局,7.0,7.0,18253.0,12836.0,48.0,12,0.0,0.0,0.0
4696,布,阵,佈陣,布阵,7.0,10.0,18253.0,2429.0,20.0,12,0.0,0.0,0.0
4697,布,景,佈景,布景,7.0,12.0,18253.0,3764.0,126.0,12,0.0,0.0,0.0
4698,布,置,佈置,布置,7.0,13.0,18253.0,9009.0,446.0,12,0.0,0.0,0.0
4699,布,署,佈署,布署,7.0,13.0,18253.0,1227.0,,12,0.0,0.0,0.0
4700,布,道,佈道,布道,7.0,13.0,18253.0,230531.0,151.0,12,0.0,0.0,0.0
4701,布,满,佈滿,布满,7.0,14.0,18253.0,11463.0,105.0,12,0.0,0.0,0.0
4702,位,子,位子,位子,7.0,3.0,31427.0,177693.0,648.0,13,0.0,0.0,0.0
4703,位,次,位次,位次,7.0,6.0,31427.0,58108.0,1.0,13,0.0,0.0,0.0
4704,位,于,位於,位于,7.0,8.0,31427.0,45429.0,397.0,13,0.0,0.0,0.0
4705,位,置,位置,位置,7.0,13.0,31427.0,9009.0,3253.0,13,0.0,0.0,0.0
4706,位,标,位標,位标,7.0,15.0,31427.0,9572.0,,13,0.0,0.0,0.0
4707,低,下,低下,低下,7.0,3.0,5249.0,153565.0,124.0,4,0.0,0.0,0.0
4708,低,分,低分,低分,7.0,4.0,5249.0,48396.0,,4,0.0,0.0,0.0
4709,低,凹,低凹,低凹,7.0,5.0,5249.0,150.0,,4,0.0,0.0,0.0
4710,低,劣,低劣,低劣,7.0,6.0,5249.0,646.0,38.0,4,0.0,0.0,0.0
4711,低,地,低地,低地,7.0,6.0,5249.0,78129.0,,4,0.0,0.0,0.0
4712,低,估,低估,低估,7.0,7.0,5249.0,2862.0,305.0,4,0.0,0.0,0.0
4713,低,沉,低沈,低沉,7.0,7.0,5249.0,3347.0,44.0,4,0.0,0.0,0.0
4714,低,于,低於,低于,7.0,8.0,5249.0,45429.0,120.0,4,0.0,0.0,0.0
4715,低,空,低空,低空,7.0,8.0,5249.0,15517.0,16.0,4,0.0,0.0,0.0
4716,低,垂,低垂,低垂,7.0,9.0,5249.0,668.0,6.0,4,0.0,0.0,0.0
4717,低,音,低音,低音,7.0,9.0,5249.0,18229.0,83.0,4,0.0,0.0,0.0
4718,低,飞,低飛,低飞,7.0,9.0,5249.0,15717.0,,4,0.0,0.0,0.0
4719,低,级,低級,低级,7.0,10.0,5249.0,9893.0,185.0,4,0.0,0.0,0.0
4720,低,胸,低胸,低胸,7.0,10.0,5249.0,3264.0,,4,0.0,0.0,0.0
4721,低,能,低能,低能,7.0,10.0,5249.0,241617.0,61.0,4,0.0,0.0,0.0
4722,低,迷,低迷,低迷,7.0,10.0,5249.0,8172.0,21.0,4,0.0,0.0,0.0
4723,低,处,低處,低处,7.0,11.0,5249.0,28742.0,,4,0.0,0.0,0.0
4724,低,等,低等,低等,7.0,12.0,5249.0,71184.0,10.0,4,0.0,0.0,0.0
4725,低,廉,低廉,低廉,7.0,13.0,5249.0,1417.0,16.0,4,0.0,0.0,0.0
4726,低,微,低微,低微,7.0,13.0,5249.0,4453.0,14.0,4,0.0,0.0,0.0
4727,低,温,低溫,低温,7.0,13.0,5249.0,4828.0,83.0,4,0.0,0.0,0.0
4728,低,落,低落,低落,7.0,13.0,5249.0,10041.0,141.0,4,0.0,0.0,0.0
4729,低,洼,低窪,低洼,7.0,14.0,5249.0,40.0,8.0,4,0.0,0.0,0.0
4730,低,价,低價,低价,7.0,15.0,5249.0,8767.0,52.0,4,0.0,0.0,0.0
4731,低,潮,低潮,低潮,7.0,15.0,5249.0,1485.0,60.0,4,0.0,0.0,0.0
4732,低,调,低調,低调,7.0,15.0,5249.0,14539.0,335.0,4,0.0,0.0,0.0
4734,低,头,低頭,低头,7.0,16.0,5249.0,49069.0,195.0,4,0.0,0.0,0.0
4735,低,压,低壓,低压,7.0,17.0,5249.0,6483.0,17.0,4,0.0,0.0,0.0
4736,低,档,低檔,低档,7.0,17.0,5249.0,4903.0,14.0,4,0.0,0.0,0.0
4737,低,声,低聲,低声,7.0,17.0,5249.0,18258.0,82.0,4,0.0,0.0,0.0
4738,住,口,住口,住口,7.0,3.0,38482.0,21385.0,233.0,10,0.0,0.0,0.0
4739,住,户,住戶,住户,7.0,4.0,38482.0,5836.0,74.0,10,0.0,0.0,0.0
4740,住,手,住手,住手,7.0,4.0,38482.0,75608.0,1877.0,10,0.0,0.0,0.0
4741,住,宅,住宅,住宅,7.0,6.0,38482.0,610.0,164.0,10,0.0,0.0,0.0
4742,住,址,住址,住址,7.0,7.0,38482.0,2291.0,214.0,10,0.0,0.0,0.0
4743,住,房,住房,住房,7.0,8.0,38482.0,25246.0,78.0,10,0.0,0.0,0.0
4744,住,所,住所,住所,7.0,8.0,38482.0,100444.0,268.0,10,0.0,0.0,0.0
4745,住,屋,住屋,住屋,7.0,9.0,38482.0,6385.0,,10,0.0,0.0,0.0
4746,住,家,住家,住家,7.0,10.0,38482.0,112387.0,19.0,10,0.0,0.0,0.0
4747,住,校,住校,住校,7.0,10.0,38482.0,13122.0,7.0,10,0.0,0.0,0.0
4748,住,院,住院,住院,7.0,10.0,38482.0,13564.0,420.0,10,0.0,0.0,0.0
4749,住,宿,住宿,住宿,7.0,11.0,38482.0,1334.0,88.0,10,0.0,0.0,0.0
4750,住,处,住處,住处,7.0,11.0,38482.0,28742.0,480.0,10,0.0,0.0,0.0
4751,住,惯,住慣,住惯,7.0,14.0,38482.0,2765.0,,10,0.0,0.0,0.0
4752,住,嘴,住嘴,住嘴,7.0,15.0,38482.0,12089.0,427.0,10,0.0,0.0,0.0
4753,佐,证,佐證,佐证,7.0,19.0,1029.0,30165.0,6.0,2,0.0,0.0,0.0
4754,占,去,佔去,占去,7.0,5.0,2291.0,232346.0,,9,0.0,0.0,0.0
4755,占,用,佔用,占用,7.0,5.0,2291.0,79299.0,212.0,9,0.0,0.0,0.0
4756,占,先,佔先,占先,7.0,6.0,2291.0,71253.0,3.0,9,0.0,0.0,0.0
4757,占,地,佔地,占地,7.0,6.0,2291.0,78129.0,14.0,9,0.0,0.0,0.0
4759,占,领,佔領,占领,7.0,14.0,2291.0,8170.0,267.0,9,0.0,0.0,0.0
4760,占,据,佔據,占据,7.0,16.0,2291.0,12730.0,261.0,9,0.0,0.0,0.0
4761,何,人,何人,何人,7.0,2.0,37987.0,373292.0,25.0,12,0.0,0.0,0.0
4762,何,不,何不,何不,7.0,4.0,37987.0,904675.0,420.0,12,0.0,0.0,0.0
4763,何,止,何止,何止,7.0,4.0,37987.0,14732.0,32.0,12,0.0,0.0,0.0
4764,何,以,何以,何以,7.0,5.0,37987.0,184508.0,33.0,12,0.0,0.0,0.0
4765,何,必,何必,何必,7.0,5.0,37987.0,27960.0,209.0,12,0.0,0.0,0.0
4766,何,在,何在,何在,7.0,6.0,37987.0,546367.0,100.0,12,0.0,0.0,0.0
4767,何,妨,何妨,何妨,7.0,7.0,37987.0,768.0,24.0,12,0.0,0.0,0.0
4768,何,事,何事,何事,7.0,8.0,37987.0,179716.0,53.0,12,0.0,0.0,0.0
4769,何,况,何況,何况,7.0,8.0,37987.0,13269.0,229.0,12,0.0,0.0,0.0
4770,何,故,何故,何故,7.0,9.0,37987.0,11435.0,48.0,12,0.0,0.0,0.0
4771,何,苦,何苦,何苦,7.0,9.0,37987.0,7563.0,21.0,12,0.0,0.0,0.0
4772,何,时,何時,何时,7.0,10.0,37987.0,162611.0,860.0,12,0.0,0.0,0.0
4773,何,处,何處,何处,7.0,11.0,37987.0,28742.0,277.0,12,0.0,0.0,0.0
4774,何,曾,何曾,何曾,7.0,12.0,37987.0,11274.0,,12,0.0,0.0,0.0
4775,何,等,何等,何等,7.0,12.0,37987.0,71184.0,43.0,12,0.0,0.0,0.0
4776,何,尝,何嘗,何尝,7.0,14.0,37987.0,4665.0,18.0,12,0.0,0.0,0.0
